state,county,zipcode,county_name,mean_income_rank_p25,mean_income_rank_p25_se,jail_rank_p25,jail_rank_p25_se,child_below_med,income_rank_black_p25,income_rank_black_p25_se,income_rank_hisp_p25,income_rank_hisp_p25_se,income_rank_white_p25,income_rank_white_p25_se,jail_rank_black_p25,jail_rank_black_p25_se,jail_rank_hisp_p25,jail_rank_hisp_p25_se,jail_rank_white_p25,jail_rank_white_p25_se,child_below_med_white,child_below_med_black,child_below_med_hisp,income_rank_female_p25,income_rank_female_p25_se,income_rank_male_p25,income_rank_male_p25_se,jail_rank_female_p25,jail_rank_female_p25_se,jail_rank_male_p25,jail_rank_male_p25_se,child_below_med_male,child_below_med_female,income_rank_black_female_p25,income_rank_black_female_p25_se,income_rank_hisp_female_p25,income_rank_hisp_female_p25_se,income_rank_white_female_p25,income_rank_white_female_p25_se,income_rank_black_male_p25,income_rank_black_male_p25_se,income_rank_hisp_male_p25,income_rank_hisp_male_p25_se,income_rank_white_male_p25,income_rank_white_male_p25_se,jail_rank_black_female_p25,jail_rank_black_female_p25_se,jail_rank_hisp_female_p25,jail_rank_hisp_female_p25_se,jail_rank_white_female_p25,jail_rank_white_female_p25_se,jail_rank_black_male_p25,jail_rank_black_male_p25_se,jail_rank_hisp_male_p25,jail_rank_hisp_male_p25_se,jail_rank_white_male_p25,jail_rank_white_male_p25_se,child_below_med_white_m,child_below_med_black_m,child_below_med_hisp_m,child_below_med_white_f,child_below_med_black_f,child_below_med_hisp_f
1,37,9500,Talladega,0.35266301,0.009631481,0.054470308,0.011267561,2046.324,0.31458941,0.012677883,,,0.41878441,0.017547281,0.054542348,0.016967328,,,0.063266009,0.014094823,940.32385,1062.2317,,0.33991101,0.013502854,0.36501992,0.01495813,0.023535855,0.007242479,0.083131187,0.020608988,1133.5148,921.30249,0.32409328,0.017085578,,,0.3789964,0.024156027,0.2945995,0.018631738,,,0.45551273,0.025349017,0.005319924,0.006628601,,,0.047183756,0.014003256,0.10676016,0.0327488,,,0.080904894,0.026197044,528.13867,574.50262,,417.52698,490.17676,
1,39,11102,Troy,0.4055416,0.00595204,0.03345624,0.004606233,5881.6187,0.30634522,0.009229085,0.47300509,0.058165766,0.44597709,0.007591324,0.064420201,0.013931147,-0.020671541,0.015092502,0.021049239,0.004279124,4272.9443,1361.3236,64.581871,0.40568319,0.008224918,0.40522084,0.008868136,0.006103985,0.002526505,0.065539718,0.009534793,2931.5813,2946.2893,0.30742615,0.011534852,,,0.44848916,0.010680505,0.30287939,0.015305371,,,0.44351858,0.010628403,0.008150504,0.004215645,,,0.003264797,0.001557743,0.14351591,0.031568132,,,0.039797056,0.008000608,2133.8635,690.96991,,2138.3118,672.83319,
1,41,11102,Troy,0.40949893,0.010115846,0.004156141,0.001424671,2278.0264,0.3515566,0.0139826,,,0.45683023,0.014357587,0.013954028,0.00695261,,,0.003685576,0.001336229,1310.5635,920.20245,,0.418668,0.013967982,0.39975795,0.014729451,0.004201126,0.003296971,0.009318402,0.002882147,1188.6304,1087.202,0.35346508,0.017905109,,,0.4605675,0.020280987,0.34638593,0.021852376,,,0.45105478,0.020256074,0.007438352,0.006272941,,,0.006772958,0.005582664,0.029887881,0.023344235,,,0.000894582,0.003370021,679.64087,474.80167,,629.33478,444.69946,
1,43,10700,Birmingham,0.40455472,0.004565482,0.016264709,0.002390493,10640.973,0.34213674,0.033284605,0.34768718,0.025080558,0.41934752,0.004808455,-0.001266148,0.007220389,0.000232477,0.003756068,0.016706958,0.002589372,9803.7334,109.78706,480.63107,0.40940142,0.006458649,0.40002146,0.006545299,0.006971251,0.002016457,0.025815031,0.003925538,5568.1655,5075.4502,0.31102717,0.035044052,0.35953346,0.03353275,0.42364585,0.006816207,0.36506248,0.0479577,0.34985796,0.039499406,0.4156023,0.006751168,0.001293536,0.006418043,-0.004341487,0.005675281,0.00703619,0.001919842,0.009031999,0.025527207,-0.007335571,0.009279279,0.026795395,0.004487637,5148.0088,50.322128,253.88234,4659.8711,60.77462,227.47307
1,45,10302,Dothan,0.38080323,0.004806213,0.027194157,0.003746321,7338.9341,0.31964511,0.006367388,0.44628969,0.020130234,0.43404242,0.006996892,0.042689227,0.007191841,0.004291387,0.003125095,0.0183855,0.003980137,3863.4529,2764.7612,390.93378,0.40089154,0.006620993,0.36007565,0.006647462,0.005413657,0.001852819,0.053738754,0.007357811,3780.2507,3558.4646,0.33911645,0.008275949,0.44131717,0.029670591,0.46134511,0.010244128,0.29784533,0.00966723,0.45859951,0.028674128,0.40747911,0.009670642,0.00663277,0.003273706,-0.001884996,0.002263022,0.005178811,0.002493392,0.092604309,0.01604115,0.008559265,0.007044927,0.033187598,0.007288024,2012.873,1418.6591,211.88478,1849.849,1346.7516,178.88777
1,47,10801,Tuscaloosa,0.33595914,0.003829057,0.017692221,0.002716707,9503.5635,0.3134816,0.003923931,0.29269233,0.040658705,0.43620273,0.011899041,0.022878228,0.00365309,0.084828518,0.049730018,0.0032114,0.0009168,1288.0681,8423.127,84.108177,0.34933421,0.005226767,0.32208398,0.005490307,0.002594166,0.001101523,0.036508664,0.005623531,4624.3877,4879.8203,0.32056266,0.005010984,,,0.46114379,0.017074578,0.30553833,0.006405529,0.24227172,0.055665206,0.41131943,0.016315123,0.003641598,0.001297331,,,-0.000145975,0.000847993,0.047524482,0.006788428,,,0.004465608,0.002215732,641.69751,4083.7888,42.288773,646.99323,4332.3618,
1,49,6100,Gadsden,0.39647737,0.00499283,0.014112711,0.002342027,9904.3438,0.36184192,0.027222555,0.35878184,0.021085927,0.41004553,0.005364674,0.028891753,0.02173618,-0.001350883,0.002521556,0.014298954,0.002430395,8433.5293,279.65085,1094.6021,0.40162537,0.007233173,0.39158767,0.0070509,0.004148855,0.001645347,0.024754865,0.004434398,5270.7012,4642.9492,0.39972112,0.040517673,0.32505772,0.026779687,0.41434431,0.007724053,0.31860259,0.037786487,0.39439604,0.030707555,0.40647912,0.00762053,0.001930903,0.007317047,-0.001341537,0.003700385,0.004829078,0.001609871,0.069022417,0.052643102,0.00067926,0.00787554,0.025357775,0.005045158,4510.8247,135.35109,560.06195,3935.5894,142.94208,538.45483
1,51,11101,Montgomery,0.37799388,0.004660131,0.021436155,0.00311437,8440.6953,0.32052875,0.0064837,0.34783715,0.03229722,0.42788613,0.006447769,0.030957198,0.005566579,0.011433911,0.012879447,0.015722992,0.003228379,4970.6919,3176.3,147.47688,0.39272076,0.006463253,0.36287272,0.006490658,0.004055179,0.001751812,0.040911503,0.00625847,4261.5483,4176.5942,0.32853264,0.007810368,0.25264773,0.046942122,0.44679156,0.008904871,0.31171286,0.009710001,0.42465222,0.052576181,0.40894434,0.009049589,0.007886494,0.00382177,0.02491235,0.023838677,0.002517646,0.001324678,0.059733264,0.01263325,-0.01212481,0.01059062,0.029138077,0.00676055,2484.7114,1637.2867,89.945679,2483.6453,1544.4039,60.678822
1,53,11002,Atmore,0.3677946,0.005450361,0.029329097,0.004529208,6075.6069,0.30932531,0.00662748,0.35052058,0.043001041,0.42162079,0.008708885,0.038351417,0.007140596,0.059365857,0.052259091,0.024287714,0.006049576,2812.4597,2873.636,91.802635,0.36413068,0.007148409,0.37076899,0.007824279,0.004033772,0.001985958,0.057578504,0.008850652,3131.7197,2944.5291,0.30273622,0.008192174,0.37082461,0.05988824,0.41031349,0.012828034,0.31678581,0.010838295,0.32108033,0.060856752,0.43111917,0.011894689,0.001120948,0.001242742,,,0.004888294,0.003503258,0.07996428,0.015308938,,,0.04271942,0.010537518,1518.746,1420.1438,32.55846,1295.6188,1451.4152,61.156628
1,55,6100,Gadsden,0.36484614,0.003445325,0.032291852,0.003035435,14630.309,0.31001663,0.00575472,0.4042801,0.024994686,0.39289325,0.004446172,0.054765303,0.007625798,0.01017957,0.009955007,0.024505775,0.003166289,10044.581,3792.9915,494.43936,0.3815901,0.004811206,0.34780982,0.004930826,0.008758433,0.001993663,0.058084097,0.005896454,7557.5576,7075.0557,0.32672638,0.007507234,0.39994499,0.032901488,0.41035551,0.006467459,0.29196018,0.009001153,0.411037,0.038287546,0.37516189,0.006145529,0.00870211,0.003603467,0.015083116,0.010487492,0.008840372,0.002439016,0.11450091,0.01587458,0.006516891,0.012011186,0.040153213,0.005353138,5272.5576,1873.6719,243.3062,4776.1592,1915.6244,248.95851
1,57,10600,Jasper,0.40141243,0.008870047,0.029594278,0.006821967,2779.4429,0.34547669,0.017658159,,,0.42736572,0.010662916,0.034416392,0.016085757,,,0.029592885,0.008079979,2147.2944,524.26007,,0.41996175,0.013342891,0.38540423,0.012167851,0.006732619,0.004390418,0.048436195,0.011825768,1437.7808,1341.4851,0.34851131,0.024490945,,,0.45296243,0.015959479,0.33310613,0.02445706,,,0.40531945,0.014321811,0.004092969,0.00765748,,,0.007176696,0.003661045,0.07606069,0.035395283,,,0.046132192,0.013155737,1110.4987,273.04733,,1038.0793,250.4906,
1,59,6200,Florence,0.40572405,0.0074768,0.014650149,0.003833059,4393.2769,0.36426216,0.02743566,0.38108468,0.026876941,0.41775709,0.008491362,0.007686265,0.00891333,0.013554564,0.011924549,0.014673218,0.00424244,3432.1077,306.01865,726.70056,0.41914603,0.010882192,0.39207134,0.01056369,0.007574698,0.004028204,0.021940554,0.006714013,2269.9915,2122.8965,0.38159707,0.024953397,0.37105334,0.034419645,0.42714009,0.012121832,0.3162061,0.044933829,0.38756326,0.041336339,0.40738964,0.011841498,-0.000957073,0.004869414,0.021672467,0.022128975,0.008752276,0.004555311,0.038473368,0.025738018,0.018337926,0.022636218,0.020450745,0.006812295,1789.2546,130.80835,372.38022,1643.9288,163.54805,353.2373
1,61,10302,Dothan,0.39071053,0.006922218,0.020717705,0.004241667,4106.1558,0.31514353,0.013464458,0.45256743,0.052018959,0.41630477,0.008269548,0.033963867,0.014314591,0.045302253,0.058205072,0.017087162,0.004292732,3132.8938,768.63892,105.57807,0.40808335,0.010059444,0.37461391,0.009742741,0.0037937,0.002098451,0.038805213,0.008115374,2135.0977,1972.8081,0.33811426,0.019537749,0.41906187,0.066248246,0.4335174,0.011847468,0.2989476,0.020506132,0.51692271,0.077335104,0.39921096,0.011449949,0.000907443,0.00299669,0.073248483,0.031348374,0.00320311,0.001872237,0.06005555,0.026890695,,,0.034650538,0.008788197,1591.228,414.62616,61.132744,1540.1968,352.81665,44.004154
1,63,10802,Demopolis,0.3280988,0.007610686,0.019655667,0.005507853,2471.8074,0.32326481,0.007924052,,,0.43546572,0.03523672,0.016901696,0.004031691,,,0.014991499,0.018302767,160.41638,2291.2935,,0.32706922,0.010471012,0.33034021,0.010818489,-0.000566084,0.001145846,0.041540366,0.011124777,1269.0514,1202.267,0.31422508,0.009114733,,,0.4977414,0.061543208,0.33087367,0.013299734,,,0.4025977,0.043186333,0.002022623,0.002677457,,,0.007031592,0.020850295,0.036945641,0.01228179,,,0.020649435,0.028194051,90.693558,1178.4893,,69.753532,1107.6638,
1,65,10801,Tuscaloosa,0.35585302,0.007428636,0.013388982,0.003938955,3927.209,0.33077961,0.00743636,,,0.45470068,0.020866832,0.013130346,0.00389858,,,0.00936839,0.008170824,706.96802,3118.4365,,0.36238307,0.009382533,0.34911373,0.010805014,0.000152823,0.00087027,0.024552757,0.008357462,2027.6608,1901.0906,0.33383814,0.009593312,,,0.46245763,0.029144121,0.32679525,0.012637784,,,0.44719407,0.030050665,0.000282155,0.001492638,,,0.018184081,0.014249985,0.027659714,0.012134413,,,0.003903887,0.0046289,387.07538,1558.8574,,323.25989,1558.2841,
1,67,10302,Dothan,0.35838878,0.007812649,0.041606449,0.007729034,2383.251,0.31742701,0.008980405,0.27994186,0.054193437,0.42339206,0.013506608,0.053845253,0.011620102,,,0.021629024,0.008498504,983.46893,1309.4501,66.932884,0.37479347,0.011114738,0.34375581,0.010308519,0.001854435,0.001440099,0.083398014,0.015320345,1240.2755,1142.2372,0.33402205,0.011924027,,,0.44055507,0.019567467,0.30130991,0.013264594,,,0.40708041,0.018895125,0.0034729,0.003139291,,,0.000537946,0.001270833,0.11125948,0.024084885,,,0.044369727,0.017641665,508.79288,664.31641,,473.70828,645.33899,
1,69,10302,Dothan,0.35789412,0.003659759,0.033435084,0.003214563,12653.077,0.29997504,0.004324437,0.41076615,0.026088448,0.41695729,0.005710485,0.049973439,0.005485066,0.032124814,0.019061711,0.018841695,0.003352788,6150.4619,6032.8237,251.5518,0.36898947,0.005091291,0.3469567,0.005222251,0.006332762,0.001745262,0.063303731,0.006263809,6376.3726,6279.3589,0.30656189,0.005447762,0.38255346,0.035059415,0.42785236,0.008108081,0.29252332,0.006547443,0.4428198,0.040009715,0.40619266,0.007913196,0.006196148,0.002378675,0.002979955,0.007641204,0.006054176,0.002254602,0.10012299,0.011303601,0.085145816,0.053602122,0.031946391,0.006298389,3104.7349,3056.9038,117.06874,3046.7834,2975.8606,134.36519
1,71,6100,Gadsden,0.39407125,0.005792263,0.016184419,0.003029374,7168.6494,0.3201907,0.0198188,0.38891512,0.035502765,0.4098106,0.006191299,0.041422583,0.021270139,-0.005589512,0.006392472,0.016038088,0.003373421,6219.9326,431.34158,163.78537,0.40621123,0.008024177,0.38286245,0.008289365,0.002631289,0.001180724,0.031372558,0.006184078,3609.895,3555.6592,0.30961272,0.024286231,0.38863525,0.05202942,0.42028567,0.008682987,0.33641085,0.033088248,0.39174014,0.0513262,0.39967111,0.008988844,-0.002005909,0.003401919,0.00128785,0.010743776,0.002727961,0.001487623,0.086362742,0.046622645,0.018509515,0.021731013,0.030537741,0.006674779,3118.7869,238.47569,80.170837,3096.9219,193.85315,82.258667
1,73,10700,Birmingham,0.34393278,0.001364748,0.033812899,0.001279311,84837.828,0.31607872,0.001517542,0.36387926,0.011630978,0.4228515,0.002866946,0.040497132,0.001606343,0.009386807,0.002662632,0.019634275,0.001709721,23194.039,60187.777,1714.9298,0.36286825,0.001897918,0.32504797,0.001986485,0.005109141,0.00063049,0.067751877,0.002532661,43070.965,41750.949,0.3342745,0.001910034,0.36810452,0.015269403,0.43953159,0.004163674,0.29638159,0.002297231,0.35944065,0.017425081,0.40653801,0.004045916,0.004345461,0.000613846,0.000756613,0.001472627,0.007724214,0.001507172,0.085282475,0.003477437,0.021114092,0.007814169,0.032075237,0.003185234,12026.614,30299.904,867.09967,11170.919,29859.35,839.14215
1,75,10600,Jasper,0.42915851,0.011261911,0.019769415,0.006424028,2227.2256,0.36616758,0.026040919,,,0.45021287,0.012877983,0.048241973,0.02765869,,,0.017209828,0.00673668,1735.4343,487.41632,,0.43178043,0.016672814,0.42643166,0.015758505,0.00616517,0.005266181,0.034002595,0.012311594,1140.4706,1083.3411,0.39873558,0.034632083,,,0.44715297,0.019138472,0.33124241,0.034945473,,,0.45163053,0.017506454,-0.006773961,0.005936032,,,0.005543449,0.005062025,0.10224503,0.055660252,,,0.026479559,0.011192129,905.49286,234.55801,,827.36676,252.70596,
1,77,6200,Florence,0.3963314,0.004705634,0.014968146,0.002577232,9804.3232,0.34250599,0.008796022,0.38087556,0.029016903,0.42219472,0.005567819,0.036765553,0.008138202,0.000116148,0.003877232,0.008543926,0.00156536,7331.1494,1932.0209,215.30319,0.40350646,0.006692067,0.3892557,0.006604892,0.004453351,0.001640075,0.026114399,0.004315663,5038.417,4766.5596,0.35019663,0.011841616,0.39053094,0.037519287,0.42803678,0.008040632,0.33510298,0.014061691,0.37466314,0.048039947,0.41648114,0.007685386,0.003071251,0.003035753,0.002088263,0.007295244,0.004723485,0.001786396,0.078167692,0.017641138,-0.011964926,0.010663541,0.012073491,0.002871125,3791.8906,983.92487,115.2647,3539.9585,949.41571,100.65023
1,79,6000,Huntsville,0.38764086,0.006601594,0.012946686,0.003279067,4575.0757,0.33054206,0.012939153,0.42145568,0.050191041,0.41372171,0.008159441,0.007258294,0.002933455,0.019126143,0.029680833,0.015429899,0.004141444,3159.1855,909.55695,84.267036,0.38536119,0.00901612,0.38983831,0.009352218,0.003750566,0.002032218,0.021958392,0.006169118,2482.2942,2094.2854,0.31752342,0.014842387,,,0.41440293,0.012272811,0.34560293,0.020378092,0.46914002,0.064403281,0.41350996,0.011261214,0.003093495,0.002360694,,,0.007396555,0.003823098,0.014649794,0.011434343,,,0.024761813,0.007474386,1737.1798,448.51932,49.26638,1421.1802,460.04498,
1,81,9800,Auburn,0.36433998,0.00413727,0.032386627,0.003762744,12082.91,0.32792127,0.005144638,0.34360561,0.029016132,0.41713062,0.006819312,0.043283906,0.005353912,0.011838935,0.009692648,0.020926652,0.004324921,5300.4214,6235.0435,207.1205,0.37786105,0.005783004,0.34942874,0.005982986,0.005165956,0.001983601,0.064534649,0.007455382,5988.9653,6091.0386,0.33715099,0.006367565,0.3910825,0.044417635,0.42838141,0.00969247,0.31683472,0.008118637,0.30336085,0.039346423,0.40528825,0.009610343,0.006746399,0.002520407,0.007894802,0.00608838,0.005367391,0.002774492,0.09036243,0.011604701,0.036659304,0.030701092,0.037706334,0.008392793,2710.4983,2998.0334,104.63052,2590.1555,3226.2275,102.77483
1,83,6000,Huntsville,0.36662039,0.004893879,0.021279225,0.003465703,7555.7773,0.30888817,0.008485601,0.39770922,0.027868452,0.39496502,0.006265808,0.039736353,0.009213802,0.013549975,0.010684458,0.01573821,0.003217825,5323.3223,1536.5316,458.7822,0.37787694,0.006999148,0.3564131,0.006921209,0.004968206,0.002333386,0.038678214,0.006517025,3939.0317,3616.7346,0.31090125,0.010729001,0.42421818,0.037383884,0.40966395,0.009156075,0.3056162,0.012931426,0.36119831,0.04033082,0.38145143,0.008733854,0.001578393,0.00072395,0.015529387,0.014444702,0.005586244,0.002551056,0.087860286,0.019330688,0.029113991,0.033373229,0.025804615,0.005827222,2746.2273,847.70477,239.14357,2578.7661,695.23315,215.45572
1,85,11101,Montgomery,0.329528,0.006617862,0.019019283,0.004916239,3471.8325,0.31550366,0.006505603,,,0.4692902,0.028791683,0.018155064,0.003702537,,,0.005556879,0.008139518,318.83035,3078.7532,,0.34669629,0.009095311,0.31232384,0.009422499,0.001688335,0.001512587,0.042318843,0.011495671,1763.7089,1709.3679,0.33148959,0.008917365,,,0.5091449,0.038970727,0.29513961,0.010462663,,,0.43634909,0.040896248,0.002028869,0.0023831,,,0.009454195,0.014342895,0.041093756,0.011574243,,,0.014802251,0.016012406,148.33904,1579.1251,,170.1111,1503.1418,
1,87,9800,Auburn,0.3151837,0.005558861,0.028751468,0.004955907,4974.1001,0.31197444,0.005315051,0.38301012,0.05326613,0.37776414,0.022524647,0.03018254,0.005030241,0.000966328,0.016390117,0.0212691,0.014444055,330.15939,4553.4624,41.378395,0.33366525,0.007599767,0.29644075,0.007958411,0.004745626,0.002230805,0.058957092,0.010881372,2479.9939,2491.4531,0.32680678,0.007186585,,,0.41825321,0.030388827,0.29517427,0.008545114,,,0.33296162,0.033162463,0.004996533,0.002455057,,,0.00741204,0.008337775,0.062208004,0.011253459,,,0.040979221,0.030519828,152.26346,2303.3638,,180.32964,2253.9661,
1,89,6000,Huntsville,0.36340868,0.002657045,0.034139868,0.002344005,27732.402,0.31219271,0.003497148,0.39075786,0.01590438,0.40625536,0.003958643,0.054139592,0.004249714,0.000548854,0.001357482,0.022874128,0.00242946,14523.463,11750.439,689.33057,0.38348299,0.003754947,0.34410474,0.003832261,0.006214758,0.001353796,0.065285571,0.00456451,14005.432,13725.922,0.33320689,0.00466417,0.40315858,0.022591086,0.42458144,0.005512801,0.28924134,0.005292473,0.3780086,0.02176108,0.38747519,0.005447575,0.00735184,0.00162282,-0.000515023,0.000866656,0.005660969,0.001539516,0.11200602,0.009039132,0.00363247,0.002087758,0.041787989,0.005000859,7272.5913,5973.1284,376.55624,7251.7305,5774.8516,315.94421
1,91,10802,Demopolis,0.37045205,0.00703894,0.017205138,0.004067231,3984.1697,0.33874333,0.007783347,,,0.47121078,0.017688649,0.016593328,0.003629317,,,0.01831292,0.010392537,729.72662,3355.3613,,0.37145463,0.009669619,0.36934206,0.010689088,0.002191774,0.00150119,0.034536846,0.009418005,2004.1647,1978.8563,0.33598608,0.008745086,,,0.47534782,0.02389225,0.34221396,0.011708726,,,0.46763343,0.025609139,-0.000484128,0.0005163,,,0.014871541,0.012587111,0.037985578,0.00974917,,,0.020688675,0.015343458,365.4624,1664.8424,,363.27512,1686.7747,
1,93,10600,Jasper,0.39463562,0.007680557,0.011958894,0.003664544,4273.8911,0.39504176,0.046897713,0.44705406,0.054597035,0.40683869,0.008157015,0.011034274,0.009040647,0.058475088,0.05824174,0.01159713,0.003612231,3883.4558,171.47687,111.68132,0.4099263,0.011348564,0.38058171,0.010448135,0.005317553,0.003087079,0.018718151,0.005385275,2219.1301,2054.3818,0.41377699,0.069740713,,,0.41857091,0.011794101,0.38056076,0.052322209,,,0.39584535,0.011345518,,,,,0.005710164,0.002534587,-0.00028574,0.023890655,,,0.01745029,0.005322663,1977.4248,99.020126,,1904.7312,70.884903,
1,95,6100,Gadsden,0.38712749,0.004229959,0.022106096,0.002689368,11631.736,0.30913484,0.019811353,0.36306435,0.015954545,0.40200943,0.004667628,0.040845588,0.022454685,0.016911542,0.008420916,0.021060597,0.002858084,9744.7227,334.67371,1378.8024,0.39563319,0.005829301,0.37822062,0.005913183,0.008625305,0.002282508,0.036496002,0.004889165,5970.3726,5661.7324,0.3166689,0.028166549,0.37941325,0.022957075,0.40877998,0.006622007,0.30735725,0.028495418,0.3455421,0.022288384,0.39526489,0.006696671,-0.002512725,0.004515275,0.002442766,0.003988774,0.009170428,0.002489101,0.098579496,0.049204003,0.032809097,0.017636044,0.03384915,0.005252716,4940.145,202.08217,790.71283,4802.8223,135.15253,598.18488
1,97,11001,Mobile,0.35896039,0.001704764,0.030182857,0.001419689,64760.055,0.31246668,0.00189958,0.40090469,0.013220567,0.42586941,0.003083855,0.041359738,0.002190334,0.012309258,0.005021926,0.016082855,0.001707541,24208.801,37166.578,929.76971,0.3684068,0.002374589,0.34898615,0.002445985,0.00399761,0.000601523,0.061419807,0.002990503,32760.805,31997.352,0.32330504,0.002451893,0.39546391,0.017594581,0.431759,0.004362023,0.30127484,0.002929533,0.40796691,0.020178774,0.42019707,0.004337068,0.004540385,0.000856039,-0.000350407,0.001216813,0.004109148,0.000984795,0.087777153,0.004722191,0.024028545,0.011093846,0.028807631,0.003225972,12362.178,18714.977,447.98328,11845.215,18445.078,481.31647
1,99,11002,Atmore,0.36833104,0.008609389,0.018446466,0.005723961,3598.8337,0.33805245,0.009853358,,,0.43303195,0.015814094,0.022448773,0.007295219,,,0.014277174,0.008087907,1103.5498,2738.9321,,0.35141861,0.011254948,0.38407367,0.013140701,0.004352516,0.003429911,0.033092238,0.010969415,1779.2018,1819.8119,0.32303658,0.010881682,,,0.41647506,0.022127882,0.35337976,0.015597533,,,0.44890389,0.022389038,0.004100755,0.003944297,,,0.007618371,0.008303734,0.045809578,0.012325233,,,0.020577898,0.013467651,556.79535,1375.4113,,547.69305,1363.775,
1,101,11101,Montgomery,0.32733279,0.001988729,0.038189784,0.002094364,34069.777,0.30402505,0.002066961,0.38794288,0.016730802,0.42272431,0.004952155,0.043022767,0.002372809,0.036622304,0.012372343,0.020881517,0.003085155,6415.853,27205.078,406.28656,0.34472075,0.002716196,0.30991974,0.002866341,0.003245185,0.000660731,0.081723832,0.004215165,17095.795,16967.965,0.31911021,0.002671256,0.3641535,0.022630611,0.43891874,0.007115612,0.28755823,0.003183322,0.40937912,0.024769703,0.40553316,0.007063021,0.002517892,0.000723102,0.006043218,0.004024057,0.004868013,0.001964557,0.094526783,0.005134577,0.064776473,0.027649309,0.037917022,0.006021523,3223.3137,13647.644,212.76959,3190.9885,13544.803,193.6962
1,103,6000,Huntsville,0.36942601,0.003794787,0.029585253,0.003066301,11912.76,0.29664123,0.006370801,0.37785822,0.018941591,0.40730438,0.005013853,0.071630165,0.009708401,0.008441565,0.004221323,0.015212707,0.002541473,7903.936,2908.7683,789.15698,0.38059589,0.005460906,0.36005828,0.00533665,0.004578874,0.00146174,0.054377541,0.005838775,6221.7793,5688.458,0.30093643,0.00763042,0.40338674,0.024352761,0.4186042,0.007352873,0.29288164,0.010222212,0.34651244,0.027097557,0.39753184,0.006898731,0.007615874,0.004462083,0.000567071,0.002043786,0.002867337,0.001276862,0.1433028,0.01895749,0.030555138,0.019706113,0.026749954,0.004514646,4217.8267,1428.4713,397.46014,3684.564,1479.0242,389.40881
1,105,10801,Tuscaloosa,0.33660656,0.007450372,0.022606874,0.00577894,3056.6516,0.31997269,0.007600132,,,0.46455061,0.025705103,0.025624435,0.007322457,,,0.014002936,0.012838848,368.24347,2663.5947,,0.35846692,0.010207119,0.31473142,0.010645035,-0.001687956,0.00109089,0.04967843,0.013854522,1502.3252,1554.5315,0.33844513,0.010454023,,,0.49370113,0.035418078,0.30216983,0.012186268,,,0.44084138,0.035309128,-0.002948338,0.001722993,,,-0.001930762,0.005241128,0.052249391,0.016518624,,,0.028462961,0.027369414,173.21474,1328.3376,,195.68831,1335.9445,
1,107,10501,Columbus,0.36965418,0.007020717,0.013777658,0.003651091,3990.6941,0.32915971,0.007519593,,,0.47897026,0.016482078,0.017187292,0.003870717,,,0.009519428,0.006323318,1072.4316,2837.3352,,0.36592796,0.00967647,0.37445256,0.010738292,0.003136613,0.002262864,0.030736685,0.008133669,1946.665,2043.3469,0.31945696,0.008687364,,,0.45962515,0.023500877,0.3394655,0.012459412,,,0.49352497,0.02279097,0.00036905,0.001433536,,,0.007862121,0.008492829,0.040311944,0.012487563,,,0.009182143,0.008676605,533.58356,1401.2905,,539.71863,1431.6649,
1,109,11102,Troy,0.36580148,0.005862247,0.031929813,0.005222397,5022.376,0.31875595,0.00639876,0.35559565,0.04981127,0.45337614,0.011751506,0.040917262,0.007698233,0.030070914,0.041133128,0.013985752,0.005661297,1771.7571,3048.6965,94.842789,0.36857182,0.00821764,0.36362913,0.008454761,0.002560126,0.001635432,0.060828947,0.010151893,2577.8616,2445.0146,0.32751921,0.008864284,,,0.44935739,0.016992187,0.31106141,0.010271826,,,0.45587957,0.015864423,0.000677054,0.001344669,,,0.005868913,0.004343674,0.089499027,0.016711848,,,0.020279635,0.008770999,937.66583,1564.3667,,830.6109,1482.5879,
1,111,9600,LaGrange,0.37275833,0.007503947,0.027786372,0.006249179,3707.0947,0.30904874,0.010110008,,,0.41710907,0.010635783,0.045605805,0.012109748,,,0.018268842,0.006196802,2230.8057,1422.1256,,0.3940326,0.011240861,0.35588202,0.010541416,0.006836322,0.003561178,0.05017823,0.011117856,1874.5769,1834.4148,0.33152485,0.014157771,,,0.44163972,0.015519417,0.28170684,0.015891206,,,0.3975333,0.014555023,0.005934467,0.005302782,,,0.005949132,0.003301016,0.10101755,0.029077407,,,0.029176131,0.01108636,1119.8389,725.20483,,1112.665,695.61609,
1,113,9701,Columbus,0.331193,0.003746792,0.044859175,0.004401753,8943.9785,0.31213492,0.004876132,0.40248805,0.025122553,0.36668628,0.006915577,0.053687412,0.006530495,0.055771265,0.027143154,0.030984433,0.005741993,3495.2097,5083.6792,193.37099,0.34463713,0.005239209,0.31879723,0.005245778,0.006446096,0.001976663,0.08451578,0.008157715,4622.1563,4321.2412,0.32497391,0.006533577,0.44939622,0.037154917,0.37796256,0.009857802,0.29942057,0.007386128,0.35748738,0.034020286,0.35602298,0.009511204,0.00287704,0.0017557,0.006303201,0.007432291,0.010263281,0.003872171,0.10865109,0.013183577,0.11487502,0.049518641,0.051091649,0.01017077,1794.7047,2610.2041,116.81937,1701.4929,2473.092,77.455017
